time;V(1);V(7)
0.004331066;0.175636581;0.000000000
0.004353741;0.175636581;0.000000000
0.004376417;0.175636581;0.000000000
0.004399093;0.175636581;0.000000000
0.004421769;0.175636581;0.000000000
0.004444444;0.175636581;0.000000000
0.004467120;0.175636581;0.000000000
0.004489796;0.175636581;0.000000000
0.004512472;0.175636581;0.000000000
0.004535147;0.175636581;0.000000000
0.004557823;0.175636581;0.000000000
0.004580499;0.175636581;0.000000000
0.004603175;0.175636581;0.000000000
0.004625850;0.175636581;0.000000000
0.004648526;0.175636581;0.000000000
0.004671202;0.175636581;0.000000000
0.004693878;0.175636581;0.000000000
0.004716553;0.175636581;0.000000000
0.004739229;0.175636581;0.000000000
0.004761905;0.175636581;0.000000000
0.004784580;0.175636581;0.000000000
0.004807256;0.175636581;0.000000000
0.004829932;0.175636581;0.000000000
0.004852608;0.175636581;0.000000000
0.004875283;0.175636581;0.000000000
0.004897959;0.175636581;0.000000000
0.004920635;0.175636581;0.000000000
0.004943311;0.175636581;0.000000000
0.004965986;0.175636581;0.000000000
0.004988662;0.175636581;0.000000000
0.005011338;0.175636581;0.000000000
0.005034014;0.175636581;0.000000000
0.005056689;0.175636581;0.000000000
0.005079365;0.175636581;0.000000000
0.005102041;0.175636581;0.000000000
0.005124717;0.175636581;0.000000000
0.005147392;0.175636581;0.000000000
0.005170068;0.175636581;0.000000000
0.005192744;0.175636581;0.000000000
0.005215420;0.175636581;0.000000000
0.005238095;0.175636581;0.000000000
0.005260771;0.175636581;0.000000000
0.005283447;0.175636581;0.000000000
0.005306122;0.175636581;0.000000000
0.005328798;0.175636581;0.000000000
0.005351474;0.175636581;0.000000000
0.005374150;0.175636581;0.000000000
0.005396825;0.175636581;0.000000000
0.005419501;0.175636581;0.000000000
0.005442177;0.175636581;0.000000000
0.005464853;0.175636581;0.000000000
0.005487528;0.175636581;0.000000000
0.005510204;0.175636581;0.000000000
0.005532880;0.175636581;0.000000000
0.005555556;0.175636581;0.000000000
0.005578231;0.175636581;0.000000000
0.005600907;0.175636581;0.000000000
0.005623583;0.175636581;0.000000000
0.005646259;0.175636581;0.000000000
0.005668934;0.175636581;0.000000000
0.005691610;0.175636581;0.000000000
0.005714286;0.175636581;0.000000000
0.005736961;0.175636581;0.000000000
0.005759637;0.175636581;0.000000000
0.005782313;0.175636581;0.000000000
0.005804989;0.175636581;0.000000000
0.005827664;0.175636581;0.000000000
0.005850340;0.175636581;0.000000000
0.005873016;0.175636581;0.000000000
0.005895692;0.175636581;0.000000000
0.005918367;0.175636581;0.000000000
0.005941043;0.175636581;0.000000000
0.005963719;0.175636581;0.000000000
0.005986395;0.175636581;0.000000000
0.006009070;0.175636581;0.000000000
0.006031746;0.175636581;0.000000000
0.006054422;0.175636581;0.000000000
0.006077098;0.175636581;0.000000000
0.006099773;0.175636581;0.000000000
0.006122449;0.175636581;0.000000000
0.006145125;0.175636581;0.000000000
0.006167800;0.175636581;0.000000000
0.006190476;0.175636581;0.000000000
0.006213152;0.175636581;0.000000000
0.006235828;0.175636581;0.000000000
0.006258503;0.175636581;0.000000000
0.006281179;0.175636581;0.000000000
0.006303855;0.175636581;0.000000000
0.006326531;0.175636581;0.000000000
0.006349206;0.175636581;0.000000000
0.006371882;0.175636581;0.000000000
0.006394558;0.175636581;0.000000000
0.006417234;0.175636581;0.000000000
0.006439909;0.175636581;0.000000000
0.006462585;0.175636581;0.000000000
0.006485261;0.175636581;0.000000000
0.006507937;0.175636581;0.000000000
0.006530612;0.175636581;0.000000000
0.006553288;0.175636581;0.000000000
0.006575964;0.175636581;0.000000000
0.006598639;0.175636581;0.000000000
0.006621315;0.175636581;0.000000000
0.006643991;0.175636581;0.000000000
0.006666667;0.175636581;0.000000000
0.006689342;0.175636581;0.000000000
0.006712018;0.175636581;0.000000000
0.006734694;0.175636581;0.000000000
0.006757370;0.175636581;0.000000000
0.006780045;0.175636581;0.000000000
0.006802721;0.175636581;0.000000000
0.006825397;0.175636581;0.000000000
0.006848073;0.175636581;0.000000000
0.006870748;0.175636581;0.000000000
0.006893424;0.175636581;0.000000000
0.006916100;0.175636581;0.000000000
0.006938776;0.175636581;0.000000000
0.006961451;0.175636581;0.000000000
0.006984127;0.175636581;0.000000000
0.007006803;0.175636581;0.000000000
0.007029478;0.175636581;0.000000000
0.007052154;0.175636581;0.000000000
0.007074830;0.175636581;0.000000000
0.007097506;0.175636581;0.000000000
0.007120181;0.175636581;0.000000000
0.007142857;0.175636581;0.000000000
0.007165533;0.175636581;0.000000000
0.007188209;0.175636581;0.000000000
0.007210884;0.175636581;0.000000000
0.007233560;0.175636581;0.000000000
0.007256236;0.175636581;0.000000000
0.007278912;0.175636581;0.000000000
0.007301587;0.175636581;0.000000000
0.007324263;0.175636581;0.000000000
0.007346939;0.175636581;0.000000000
0.007369615;0.175636581;0.000000000
0.007392290;0.175636581;0.000000000
0.007414966;0.175636581;0.000000000
0.007437642;0.175636581;0.000000000
0.007460317;0.175636581;0.000000000
0.007482993;0.175636581;0.000000000
0.007505669;0.175636581;0.000000000
0.007528345;0.175636581;0.000000000
0.007551020;0.175636581;0.000000000
0.007573696;0.175636581;0.000000000
0.007596372;0.175636581;0.000000000
0.007619048;0.175636581;0.000000000
0.007641723;0.175636581;0.000000000
0.007664399;0.175636581;0.000000000
0.007687075;0.175636581;0.000000000
0.007709751;0.175636581;0.000000000
0.007732426;0.175636581;0.000000000
0.007755102;0.175636581;0.000000000
0.007777778;0.175636581;0.000000000
0.007800454;0.175636581;0.000000000
0.007823129;0.175636581;0.000000000
0.007845805;0.175636581;0.000000000
0.007868481;0.175636581;0.000000000
0.007891156;0.175636581;0.000000000
0.007913832;0.175636581;0.000000000
0.007936508;0.175636581;0.000000000
0.007959184;0.175636581;0.000000000
0.007981859;0.175636581;0.000000000
0.008004535;0.175636581;0.000000000
0.008027211;0.175636581;0.000000000
0.008049887;0.175636581;0.000000000
0.008072562;0.175636581;0.000000000
0.008095238;0.175636581;0.000000000
0.008117914;0.175636581;0.000000000
0.008140590;0.175636581;0.000000000
0.008163265;0.175636581;0.000000000
0.008185941;0.175636581;0.000000000
0.008208617;0.175636581;0.000000000
0.008231293;0.175636581;0.000000000
0.008253968;0.175636581;0.000000000
0.008276644;0.175636581;0.000000000
0.008299320;0.175636581;0.000000000
0.008321995;0.175636581;0.000000000
0.008344671;0.175636581;0.000000000
0.008367347;0.175636581;0.000000000
0.008390023;0.175636581;0.000000000
0.008412698;0.175636581;0.000000000
0.008435374;0.175636581;0.000000000
0.008458050;0.175636581;0.000000000
0.008480726;0.175636581;0.000000000
0.008503401;0.175636581;0.000000000
0.008526077;0.175636581;0.000000000
0.008548753;0.175636581;0.000000000
0.008571429;0.175636581;0.000000000
0.008594104;0.175636581;0.000000000
0.008616780;0.175636581;0.000000000
0.008639456;0.175636581;0.000000000
0.008662132;0.175636581;0.000000000
0.008684807;0.175636581;0.000000000
0.008707483;0.175636581;0.000000000
0.008730159;0.175636581;0.000000000
0.008752834;0.175636581;0.000000000
0.008775510;0.175636581;0.000000000
0.008798186;0.175636581;0.000000000
0.008820862;0.175636581;0.000000000
0.008843537;0.175636581;0.000000000
0.008866213;0.175636581;0.000000000
0.008888889;0.175636581;0.000000000
0.008911565;0.175636581;0.000000000
0.008934240;0.175636581;0.000000000
0.008956916;0.175636581;0.000000000
0.008979592;0.175636581;0.000000000
0.009002268;0.175636581;0.000000000
0.009024943;0.175636581;0.000000000
0.009047619;0.175636581;0.000000000
0.009070295;0.175636581;0.000000000
0.009092971;0.175636581;0.000000000
0.009115646;0.175636581;0.000000000
0.009138322;0.175636581;0.000000000
0.009160998;0.175636581;0.000000000
0.009183673;0.175636581;0.000000000
0.009206349;0.175636581;0.000000000
0.009229025;0.175636581;0.000000000
0.009251701;0.175636581;0.000000000
0.009274376;0.175636581;0.000000000
0.009297052;0.175636581;0.000000000
0.009319728;0.175636581;0.000000000
0.009342404;0.175636581;0.000000000
0.009365079;0.175636581;0.000000000
0.009387755;0.175636581;0.000000000
0.009410431;0.175636581;0.000000000
0.009433107;0.175636581;0.000000000
0.009455782;0.175636581;0.000000000
0.009478458;0.175636581;0.000000000
0.009501134;0.175636581;0.000000000
0.009523810;0.175636581;0.000000000
0.009546485;0.175636581;0.000000000
0.009569161;0.175636581;0.000000000
0.009591837;0.175636581;0.000000000
0.009614512;0.175636581;0.000000000
0.009637188;0.175636581;0.000000000
0.009659864;0.175636581;0.000000000
0.009682540;0.175636581;0.000000000
0.009705215;0.175636581;0.000000000
0.009727891;0.175636581;0.000000000
0.009750567;0.175636581;0.000000000
0.009773243;0.175636581;0.000000000
0.009795918;0.175636581;0.000000000
0.009818594;0.175636581;0.000000000
0.009841270;0.175636581;0.000000000
0.009863946;0.175636581;0.000000000
0.009886621;0.175636581;0.000000000
0.009909297;0.175636581;0.000000000
0.009931973;0.175636581;0.000000000
0.009954649;0.175636581;0.000000000
0.009977324;0.175636581;0.000000000
0.010000000;0.175636581;0.000000000
0.010022676;0.175636581;0.000000000
0.010045351;0.175636581;0.000000000
0.010068027;0.175636581;0.000000000
0.010090703;0.175636581;0.000000000
0.010113379;0.175636581;0.000000000
0.010136054;0.175636581;0.000000000
0.010158730;0.175636581;0.000000000
0.010181406;0.175636581;0.000000000
0.010204082;0.175636581;0.000000000
0.010226757;0.175636581;0.000000000
0.010249433;0.175636581;0.000000000
0.010272109;0.175636581;0.000000000
0.010294785;0.175636581;0.000000000
0.010317460;0.175636581;0.000000000
0.010340136;0.175636581;0.000000000
0.010362812;0.175636581;0.000000000
0.010385488;0.175636581;0.000000000
0.010408163;0.175636581;0.000000000
0.010430839;0.175636581;0.000000000
0.010453515;0.175636581;0.000000000
0.010476190;0.175636581;0.000000000
0.010498866;0.175636581;0.000000000
0.010521542;0.175636581;0.000000000
0.010544218;0.175636581;0.000000000
0.010566893;0.175636581;0.000000000
0.010589569;0.175636581;0.000000000
0.010612245;0.175636581;0.000000000
0.010634921;0.175636581;0.000000000
0.010657596;0.175636581;0.000000000
0.010680272;0.175636581;0.000000000
0.010702948;0.175636581;0.000000000
0.010725624;0.175636581;0.000000000
0.010748299;0.175636581;0.000000000
0.010770975;0.175636581;0.000000000
0.010793651;0.175636581;0.000000000
0.010816327;0.175636581;0.000000000
0.010839002;0.175636581;0.000000000
0.010861678;0.175636581;0.000000000
0.010884354;0.175636581;0.000000000
0.010907029;0.175636581;0.000000000
0.010929705;0.175636581;0.000000000
0.010952381;0.175636581;0.000000000
0.010975057;0.175636581;0.000000000
0.010997732;0.175636581;0.000000000
0.011020408;0.175636581;0.000000000
0.011043084;0.175636581;0.000000000
0.011065760;0.175636581;0.000000000
0.011088435;0.175636581;0.000000000
0.011111111;0.175636581;0.000000000
0.011133787;0.175636581;0.000000000
0.011156463;0.175636581;0.000000000
0.011179138;0.175636581;0.000000000
0.011201814;0.175636581;0.000000000
0.011224490;0.175636581;0.000000000
0.011247166;0.175636581;0.000000000
0.011269841;0.175636581;0.000000000
0.011292517;0.175636581;0.000000000
0.011315193;0.175636581;0.000000000
0.011337868;0.175636581;0.000000000
0.011360544;0.175636581;0.000000000
0.011383220;0.175636581;0.000000000
0.011405896;0.175636581;0.000000000
0.011428571;0.175636581;0.000000000
0.011451247;0.175636581;0.000000000
0.011473923;0.175636581;0.000000000
0.011496599;0.175636581;0.000000000
0.011519274;0.175636581;0.000000000
0.011541950;0.175636581;0.000000000
0.011564626;0.175636581;0.000000000
0.011587302;0.175636581;0.000000000
0.011609977;0.175636581;0.000000000
0.011632653;0.175636581;0.000000000
0.011655329;0.175636581;0.000000000
0.011678005;0.175636581;0.000000000
0.011700680;0.175636581;0.000000000
0.011723356;0.175636581;0.000000000
0.011746032;0.175636581;0.000000000
0.011768707;0.175636581;0.000000000
0.011791383;0.175636581;0.000000000
0.011814059;0.175636581;0.000000000
0.011836735;0.175636581;0.000000000
0.011859410;0.175636581;0.000000000
0.011882086;0.175636581;0.000000000
0.011904762;0.175636581;0.000000000
0.011927438;0.175636581;0.000000000
0.011950113;0.175636581;0.000000000
0.011972789;0.175636581;0.000000000
0.011995465;0.175636581;0.000000000
0.012018141;0.175636581;0.000000000
0.012040816;0.175636581;0.000000000
0.012063492;0.175636581;0.000000000
0.012086168;0.175636581;0.000000000
0.012108844;0.175636581;0.000000000
0.012131519;0.175636581;0.000000000
0.012154195;0.175636581;0.000000000
0.012176871;0.175636581;0.000000000
0.012199546;0.175636581;0.000000000
0.012222222;0.175636581;0.000000000
0.012244898;0.175636581;0.000000000
0.012267574;0.175636581;0.000000000
0.012290249;0.175636581;0.000000000
0.012312925;0.175636581;0.000000000
0.012335601;0.175636581;0.000000000
0.012358277;0.175636581;0.000000000
0.012380952;0.175636581;0.000000000
0.012403628;0.175636581;0.000000000
0.012426304;0.175636581;0.000000000
0.012448980;0.175636581;0.000000000
0.012471655;0.175636581;0.000000000
0.012494331;0.175636581;0.000000000
0.012517007;0.175636581;0.000000000
0.012539683;0.175636581;0.000000000
0.012562358;0.175636581;0.000000000
0.012585034;0.175636581;0.000000000
0.012607710;0.175636581;0.000000000
0.012630385;0.175636581;0.000000000
0.012653061;0.175636581;0.000000000
0.012675737;0.175636581;0.000000000
0.012698413;0.175636581;0.000000000
0.012721088;0.175636581;0.000000000
0.012743764;0.175636581;0.000000000
0.012766440;0.175636581;0.000000000
0.012789116;0.175636581;0.000000000
0.012811791;0.175636581;0.000000000
0.012834467;0.175636581;0.000000000
0.012857143;0.175636581;0.000000000
0.012879819;0.175636581;0.000000000
0.012902494;0.175636581;0.000000000
0.012925170;0.175636581;0.000000000
0.012947846;0.175636581;0.000000000
0.012970522;0.175636581;0.000000000
0.012993197;0.175636581;0.000000000
0.013015873;0.175636581;0.000000000
0.013038549;0.175636581;0.000000000
0.013061224;0.175636581;0.000000000
0.013083900;0.175636581;0.000000000
0.013106576;0.175636581;0.000000000
0.013129252;0.175636581;0.000000000
0.013151927;0.175636581;0.000000000
0.013174603;0.175636581;0.000000000
0.013197279;0.175636581;0.000000000
0.013219955;0.175636581;0.000000000
0.013242630;0.175636581;0.000000000
0.013265306;0.175636581;0.000000000
0.013287982;0.175636581;0.000000000
0.013310658;0.175636581;0.000000000
0.013333333;0.175636581;0.000000000
0.013356009;0.175636581;0.000000000
0.013378685;0.175636581;0.000000000
0.013401361;0.175636581;0.000000000
0.013424036;0.175636581;0.000000000
0.013446712;0.175636581;0.000000000
0.013469388;0.175636581;0.000000000
0.013492063;0.175636581;0.000000000
0.013514739;0.175636581;0.000000000
0.013537415;0.175636581;0.000000000
0.013560091;0.175636581;0.000000000
0.013582766;0.175636581;0.000000000
0.013605442;0.175636581;0.000000000
0.013628118;0.175636581;0.000000000
0.013650794;0.175636581;0.000000000
0.013673469;0.175636581;0.000000000
0.013696145;0.175636581;0.000000000
0.013718821;0.175636581;0.000000000
0.013741497;0.175636581;0.000000000
0.013764172;0.175636581;0.000000000
0.013786848;0.175636581;0.000000000
0.013809524;0.175636581;0.000000000
0.013832200;0.175636581;0.000000000
0.013854875;0.175636581;0.000000000
0.013877551;0.175636581;0.000000000
0.013900227;0.175636581;0.000000000
0.013922902;0.175636581;0.000000000
0.013945578;0.175636581;0.000000000
0.013968254;0.175636581;0.000000000
0.013990930;0.175636581;0.000000000
0.014013605;0.175636581;0.000000000
0.014036281;0.175636581;0.000000000
0.014058957;0.175636581;0.000000000
0.014081633;0.175636581;0.000000000
0.014104308;0.175636581;0.000000000
0.014126984;0.175636581;0.000000000
0.014149660;0.175636581;0.000000000
0.014172336;0.175636581;0.000000000
0.014195011;0.175636581;0.000000000
0.014217687;0.175636581;0.000000000
0.014240363;0.175636581;0.000000000
0.014263039;0.175636581;0.000000000
0.014285714;0.175636581;0.000000000
0.014308390;0.175636581;0.000000000
0.014331066;0.175636581;0.000000000
0.014353741;0.175636581;0.000000000
0.014376417;0.175636581;0.000000000
0.014399093;0.175636581;0.000000000
0.014421769;0.175636581;0.000000000
0.014444444;0.175636581;0.000000000
0.014467120;0.175636581;0.000000000
0.014489796;0.175636581;0.000000000
0.014512472;0.175636581;0.000000000
0.014535147;0.175636581;0.000000000
0.014557823;0.175636581;0.000000000
0.014580499;0.175636581;0.000000000
0.014603175;0.175636581;0.000000000
0.014625850;0.175636581;0.000000000
0.014648526;0.175636581;0.000000000
0.014671202;0.175636581;0.000000000
0.014693878;0.175636581;0.000000000
0.014716553;0.175636581;0.000000000
0.014739229;0.175636581;0.000000000
0.014761905;0.175636581;0.000000000
0.014784580;0.175636581;0.000000000
0.014807256;0.175636581;0.000000000
0.014829932;0.175636581;0.000000000
0.014852608;0.175636581;0.000000000
0.014875283;0.175636581;0.000000000
0.014897959;0.175636581;0.000000000
0.014920635;0.175636581;0.000000000
0.014943311;0.175636581;0.000000000
0.014965986;0.175636581;0.000000000
0.014988662;0.175636581;0.000000000
0.015011338;0.175636581;0.000000000
0.015034014;0.175636581;0.000000000
0.015056689;0.175636581;0.000000000
0.015079365;0.175636581;0.000000000
0.015102041;0.175636581;0.000000000
0.015124717;0.175636581;0.000000000
0.015147392;0.175636581;0.000000000
0.015170068;0.175636581;0.000000000
0.015192744;0.175636581;0.000000000
0.015215420;0.175636581;0.000000000
0.015238095;0.175636581;0.000000000
0.015260771;0.175636581;0.000000000
0.015283447;0.175636581;0.000000000
0.015306122;0.175636581;0.000000000
0.015328798;0.175636581;0.000000000
0.015351474;0.175636581;0.000000000
0.015374150;0.175636581;0.000000000
0.015396825;0.175636581;0.000000000
0.015419501;0.175636581;0.000000000
0.015442177;0.175636581;0.000000000
0.015464853;0.175636581;0.000000000
0.015487528;0.175636581;0.000000000
0.015510204;0.175636581;0.000000000
0.015532880;0.175636581;0.000000000
0.015555556;0.175636581;0.000000000
0.015578231;0.175636581;0.000000000
0.015600907;0.175636581;0.000000000
0.015623583;0.175636581;0.000000000
0.015646259;0.175636581;0.000000000
0.015668934;0.175636581;0.000000000
0.015691610;0.175636581;0.000000000
0.015714286;0.175636581;0.000000000
0.015736961;0.175636581;0.000000000
0.015759637;0.175636581;0.000000000
0.015782313;0.175636581;0.000000000
0.015804989;0.175636581;0.000000000
0.015827664;0.175636581;0.000000000
0.015850340;0.175636581;0.000000000
0.015873016;0.175636581;0.000000000
0.015895692;0.175636581;0.000000000
0.015918367;0.175636581;0.000000000
0.015941043;0.175636581;0.000000000
0.015963719;0.175636581;0.000000000
0.015986395;0.175636581;0.000000000
0.016009070;0.175636581;0.000000000
0.016031746;0.175636581;0.000000000
0.016054422;0.175636581;0.000000000
0.016077098;0.175636581;0.000000000
0.016099773;0.175636581;0.000000000
0.016122449;0.175636581;0.000000000
0.016145125;0.175636581;0.000000000
0.016167800;0.175636581;0.000000000
0.016190476;0.175636581;0.000000000
0.016213152;0.175636581;0.000000000
0.016235828;0.175636581;0.000000000
0.016258503;0.175636581;0.000000000
0.016281179;0.175636581;0.000000000
0.016303855;0.175636581;0.000000000
0.016326531;0.175636581;0.000000000
0.016349206;0.175636581;0.000000000
0.016371882;0.175636581;0.000000000
0.016394558;0.175636581;0.000000000
0.016417234;0.175636581;0.000000000
0.016439909;0.175636581;0.000000000
0.016462585;0.175636581;0.000000000
0.016485261;0.175636581;0.000000000
0.016507937;0.175636581;0.000000000
0.016530612;0.175636581;0.000000000
0.016553288;0.175636581;0.000000000
0.016575964;0.175636581;0.000000000
0.016598639;0.175636581;0.000000000
0.016621315;0.175636581;0.000000000
0.016643991;0.175636581;0.000000000
0.016666667;0.175636581;0.000000000
0.016689342;0.175636581;0.000000000
0.016712018;0.175636581;0.000000000
0.016734694;0.175636581;0.000000000
0.016757370;0.175636581;0.000000000
0.016780045;0.175636581;0.000000000
0.016802721;0.175636581;0.000000000
0.016825397;0.175636581;0.000000000
0.016848073;0.175636581;0.000000000
0.016870748;0.175636581;0.000000000
0.016893424;0.175636581;0.000000000
0.016916100;0.175636581;0.000000000
0.016938776;0.175636581;0.000000000
0.016961451;0.175636581;0.000000000
0.016984127;0.175636581;0.000000000
0.017006803;0.175636581;0.000000000
0.017029478;0.175636581;0.000000000
0.017052154;0.175636581;0.000000000
0.017074830;0.175636581;0.000000000
0.017097506;0.175636581;0.000000000
0.017120181;0.175636581;0.000000000
0.017142857;0.175636581;0.000000000
0.017165533;0.175636581;0.000000000
0.017188209;0.175636581;0.000000000
0.017210884;0.175636581;0.000000000
0.017233560;0.175636581;0.000000000
0.017256236;0.175636581;0.000000000
0.017278912;0.175636581;0.000000000
0.017301587;0.175636581;0.000000000
0.017324263;0.175636581;0.000000000
0.017346939;0.175636581;0.000000000
0.017369615;0.175636581;0.000000000
0.017392290;0.175636581;0.000000000
0.017414966;0.175636581;0.000000000
0.017437642;0.175636581;0.000000000
0.017460317;0.175636581;0.000000000
0.017482993;0.175636581;0.000000000
0.017505669;0.175636581;0.000000000
0.017528345;0.175636581;0.000000000
0.017551020;0.175636581;0.000000000
0.017573696;0.175636581;0.000000000
0.017596372;0.175636581;0.000000000
